Time,Temperature,Humidity,Ultraviolet,Ambient,CPU
 18:44:56,78.4,35.3,1,1,52.1
 18:44:57,78.4,35.3,1,1,52.6
 18:44:58,77.5,35.6,1,1,52.1
 18:44:59,77.5,35.6,1,1,52.6
 18:45:00,77.5,35.6,1,1,52.6
 18:45:01,77.5,35.6,1,1,52.6
 18:45:03,77.5,35.3,1,1,52.1
 18:45:04,77.5,35.3,1,1,52.6
 18:45:05,77.5,35.2,1,1,52.1
 18:45:06,77.5,35.2,1,1,52.6
 18:45:07,77.4,35.2,1,1,52.1
 18:45:08,77.4,35.2,1,1,52.6
