Time,Temperature,Humidity,CPU
 13:57:28,78.8,48.1,58.0
 13:57:30,78.8,48.1,58.0
 13:57:31,78.8,48.1,56.9
 13:57:32,78.8,48.1,58.0
 13:57:34,78.8,48.1,58.0
 13:57:35,78.8,48.1,57.5
 13:57:37,78.6,48.0,58.0
 13:57:38,78.6,48.0,58.0
 13:57:39,78.6,48.1,57.5
 13:57:41,78.6,48.1,57.5
 13:57:42,78.6,47.9,58.0
 13:57:43,78.6,47.9,58.0
 13:57:45,78.8,48.1,56.9
 13:57:46,78.8,48.1,56.9
 13:57:48,78.8,48.2,58.0
 13:57:49,78.8,48.2,57.5
 13:57:50,78.8,48.0,56.9
 13:57:52,78.8,48.0,57.5
 13:57:53,78.8,48.0,58.0
 13:57:54,78.8,48.0,57.5
 13:57:56,78.6,48.0,58.0
 13:57:57,78.6,48.0,58.0
 13:57:59,78.6,48.2,56.9
 13:58:00,78.6,48.2,57.5
 13:58:01,78.6,48.1,57.5
 13:58:02,78.6,48.1,58.0
 13:58:04,78.8,48.1,58.0
 13:58:05,78.8,48.1,58.0
 13:58:07,78.8,48.2,56.9
 13:58:08,78.8,48.2,56.9
 13:58:09,78.8,48.1,58.0
 13:58:11,78.8,48.1,58.0
 13:58:12,78.6,48.1,58.0
 13:58:13,78.6,48.1,58.0
 13:58:15,78.8,48.2,57.5
 13:58:16,78.8,48.2,58.0
 13:58:18,78.6,48.2,57.5
 13:58:19,78.6,48.2,58.0
 13:58:20,78.8,48.2,58.0
 13:58:22,78.8,48.2,56.9
 13:58:23,78.6,48.2,58.0
 13:58:24,78.6,48.2,58.0
 13:58:26,78.8,48.3,57.5
 13:58:27,78.8,48.3,56.9
 13:58:29,78.8,48.1,56.9
 13:58:30,78.8,48.1,58.0
 13:58:31,78.6,48.1,57.5
 13:58:33,78.6,48.1,58.0
 13:58:34,78.8,48.1,57.5
 13:58:35,78.8,48.1,58.0
 13:58:37,78.8,48.1,58.0
 13:58:38,78.8,48.1,57.5
 13:58:40,78.8,48.1,57.5
 13:58:41,78.8,48.1,58.0
 13:58:42,79.0,48.1,57.5
 13:58:44,79.0,48.1,57.5
 13:58:45,78.8,48.0,58.0
 13:58:46,78.8,48.0,58.0
 13:58:48,79.0,48.0,56.9
 13:58:49,79.0,48.0,57.5
 13:58:51,78.8,48.0,57.5
 13:58:52,78.8,48.0,57.5
 13:58:53,78.8,48.1,57.5
 13:58:54,78.8,48.1,58.0
 13:58:56,78.8,48.0,57.5
 13:58:57,78.8,48.0,58.0
 13:58:59,78.8,47.9,57.5
 13:59:00,78.8,47.9,58.0
 13:59:01,78.6,48.0,56.9
 13:59:03,78.6,48.0,58.0
 13:59:04,78.8,47.9,58.0
 13:59:05,78.8,47.9,58.0
 13:59:07,78.8,48.1,58.0
 13:59:08,78.8,48.1,56.9
 13:59:10,78.8,47.9,57.5
 13:59:11,78.8,47.9,57.5
 13:59:12,78.8,48.0,58.0
 13:59:14,78.8,48.0,56.9
 13:59:15,79.0,47.9,56.9
 13:59:16,79.0,47.9,58.0
 13:59:18,78.8,48.1,58.0
 13:59:19,78.8,48.1,57.5
 13:59:21,78.8,47.9,58.0
 13:59:22,78.8,47.9,57.5
 13:59:23,78.8,47.9,56.9
 13:59:25,78.8,47.9,57.5
 13:59:26,78.8,48.0,58.0
 13:59:27,78.8,48.0,58.0
 13:59:29,78.8,48.0,56.9
 13:59:30,78.8,48.0,58.0
 13:59:32,78.8,48.1,58.0
 13:59:33,78.8,48.1,58.0
 13:59:34,78.8,48.0,58.0
 13:59:35,78.8,48.0,57.5
 13:59:37,78.8,48.0,57.5
 13:59:38,78.8,48.0,56.9
 13:59:40,78.8,48.0,57.5
 13:59:41,78.8,48.0,58.0
 13:59:42,78.8,48.0,58.0
 13:59:44,78.8,48.0,58.0
 13:59:45,78.8,48.1,58.0
 13:59:46,78.8,48.1,57.5
 13:59:48,78.8,48.0,56.9
 13:59:49,78.8,48.0,58.0
 13:59:51,78.8,47.9,58.0
 13:59:52,78.8,47.9,58.0
 13:59:53,78.8,47.9,57.5
 13:59:55,78.8,47.9,58.0
 13:59:56,78.8,48.0,58.0
 13:59:57,78.8,48.0,57.5
 13:59:59,78.8,48.2,58.0
 14:00:00,78.8,48.2,58.0
 14:00:02,78.6,48.0,58.0
 14:00:03,78.6,48.0,56.9
 14:00:04,78.8,48.0,58.0
 14:00:06,78.8,48.0,57.5
 14:00:07,79.0,48.0,57.5
 14:00:08,79.0,48.0,58.0
 14:00:10,78.8,48.0,58.0
 14:00:11,78.8,48.0,57.5
 14:00:13,78.8,48.1,58.0
 14:00:14,78.8,48.1,56.9
 14:00:15,78.8,48.1,57.5
 14:00:17,78.8,48.1,58.0
 14:00:18,79.0,47.9,58.0
 14:00:19,79.0,47.9,57.5
 14:00:21,78.8,47.9,56.9
 14:00:22,78.8,47.9,58.0
 14:00:24,78.8,48.0,58.0
 14:00:25,78.8,48.0,58.0
 14:00:26,78.8,47.9,58.0
 14:00:27,78.8,47.9,58.0
 14:00:29,79.0,48.0,58.0
 14:00:30,79.0,48.0,56.9
 14:00:32,78.8,48.2,58.0
 14:00:33,78.8,48.2,58.0
 14:00:34,78.8,48.1,58.0
 14:00:36,78.8,48.1,58.0
 14:00:37,78.8,47.9,57.5
 14:00:38,78.8,47.9,56.9
 14:00:40,78.8,48.0,58.0
 14:00:41,78.8,48.0,58.0
 14:00:43,78.8,48.0,58.0
 14:00:44,78.8,48.0,58.0
 14:00:45,78.6,48.0,56.9
 14:00:47,78.6,48.0,56.9
 14:00:48,79.0,47.8,58.0
 14:00:49,79.0,47.8,58.0
 14:00:51,78.8,48.0,57.5
 14:00:52,78.8,48.0,57.5
 14:00:54,79.0,47.9,58.0
 14:00:55,79.0,47.9,58.0
 14:00:56,79.0,47.8,57.5
 14:00:57,79.0,47.8,56.9
 14:00:59,78.8,48.0,58.0
 14:01:00,78.8,48.0,58.0
 14:01:02,79.0,48.0,57.5
 14:01:03,79.0,48.0,58.0
 14:01:04,79.0,48.0,58.0
 14:01:06,79.0,48.0,58.0
 14:01:07,78.8,47.9,58.0
 14:01:08,78.8,47.9,57.5
 14:01:10,78.8,47.7,58.0
 14:01:11,78.8,47.7,58.0
 14:01:13,78.8,47.8,58.0
 14:01:14,78.8,47.8,58.0
 14:01:15,78.8,47.8,58.0
 14:01:17,78.8,47.8,57.5
 14:01:18,78.8,47.7,58.0
 14:01:19,78.8,47.7,58.0
 14:01:21,78.8,47.7,58.0
 14:01:22,78.8,47.7,58.0
 14:01:24,78.8,47.9,58.0
 14:01:25,78.8,47.9,58.0
 14:01:26,78.8,47.9,57.5
 14:01:28,78.8,47.9,58.0
 14:01:29,79.0,48.0,56.9
 14:01:30,79.0,48.0,58.0
 14:01:32,79.0,47.9,57.5
 14:01:33,79.0,47.9,58.0
 14:01:35,79.0,48.0,57.5
 14:01:36,79.0,48.0,58.0
 14:01:37,78.8,47.9,57.5
 14:01:39,78.8,47.9,58.0
 14:01:40,78.8,48.0,58.0
 14:01:41,78.8,48.0,58.0
 14:01:43,79.0,47.7,57.5
 14:01:44,79.0,47.7,58.0
 14:01:46,78.8,48.0,58.0
 14:01:47,78.8,48.0,58.0
 14:01:48,78.8,48.0,57.5
 14:01:49,78.8,48.0,58.0
 14:01:51,78.8,48.0,58.0
 14:01:52,78.8,48.0,58.0
 14:01:54,79.0,47.9,56.9
 14:01:55,79.0,47.9,58.0
 14:01:56,79.0,47.8,57.5
 14:01:58,79.0,47.8,57.5
 14:01:59,78.8,47.8,58.0
 14:02:00,78.8,47.8,58.0
 14:02:02,79.0,47.9,58.0
 14:02:03,79.0,47.9,58.0
 14:02:05,79.2,47.8,56.9
 14:02:06,79.2,47.8,58.0
 14:02:07,79.0,47.8,56.9
 14:02:09,79.0,47.8,58.0
 14:02:10,78.8,47.9,57.5
 14:02:11,78.8,47.9,58.0
 14:02:13,79.0,47.9,58.0
 14:02:14,79.0,47.9,57.5
 14:02:16,78.8,48.0,57.5
 14:02:17,78.8,48.0,57.5
 14:02:18,79.0,48.0,57.5
 14:02:20,79.0,48.0,58.0
 14:02:21,78.8,47.9,58.0
 14:02:22,78.8,47.9,58.0
 14:02:24,79.0,47.9,58.0
 14:02:25,79.0,47.9,57.5
 14:02:27,78.8,48.0,58.0
 14:02:28,78.8,48.0,57.5
 14:02:29,78.8,47.8,56.9
 14:02:30,78.8,47.8,58.0
 14:02:32,79.0,48.0,57.5
 14:02:33,79.0,48.0,58.0
 14:02:35,79.0,47.9,58.0
 14:02:36,79.0,47.9,58.0
 14:02:38,79.0,48.1,58.0
 14:02:39,79.0,48.1,58.0
 14:02:40,79.0,48.0,58.0
 14:02:41,79.0,48.0,56.9
 14:02:43,78.8,48.0,58.0
 14:02:44,78.8,48.0,58.0
 14:02:46,79.0,48.0,58.0
 14:02:47,79.0,48.0,58.0
 14:02:48,79.2,48.2,56.9
 14:02:50,79.2,48.2,57.5
 14:02:51,79.0,47.9,58.0
 14:02:52,79.0,47.9,57.5
 14:02:54,79.0,48.0,58.0
 14:02:55,79.0,48.0,58.0
 14:02:57,79.0,48.0,58.0
 14:02:58,79.0,48.0,58.0
 14:02:59,78.8,48.1,57.5
 14:03:01,78.8,48.1,58.0
 14:03:02,79.0,48.1,58.0
 14:03:03,79.0,48.1,58.0
 14:03:05,78.8,48.1,58.0
 14:03:06,78.8,48.1,58.0
 14:03:08,79.0,47.9,58.0
 14:03:09,79.0,47.9,58.0
 14:03:10,79.0,48.1,57.5
 14:03:12,79.0,48.1,58.0
 14:03:13,79.0,48.1,56.9
 14:03:14,79.0,48.1,57.5
 14:03:16,79.2,48.1,58.0
 14:03:17,79.2,48.1,58.0
 14:03:19,79.0,48.0,57.5
 14:03:20,79.0,48.0,57.5
 14:03:21,79.0,48.1,56.9
 14:03:22,79.0,48.1,58.0
 14:03:24,78.8,48.0,57.5
 14:03:25,78.8,48.0,58.0
 14:03:27,79.0,47.7,58.0
 14:03:28,79.0,47.7,57.5
 14:03:29,79.0,47.9,58.0
 14:03:31,79.0,47.9,58.0
 14:03:32,78.8,47.8,58.0
 14:03:33,78.8,47.8,58.0
 14:03:35,79.0,47.8,58.0
 14:03:36,79.0,47.8,58.0
 14:03:38,78.8,47.9,58.0
 14:03:39,78.8,47.9,57.5
 14:03:40,79.0,47.8,58.0
 14:03:42,79.0,47.8,58.0
 14:03:43,79.0,48.0,58.0
 14:03:44,79.0,48.0,57.5
 14:03:46,79.0,47.9,58.0
 14:03:47,79.0,47.9,58.0
 14:03:49,79.0,47.9,56.9
 14:03:50,79.0,47.9,58.0
 14:03:51,78.8,47.9,58.0
 14:03:53,78.8,47.9,58.0
 14:03:54,79.0,47.7,58.0
 14:03:55,79.0,47.7,58.0
 14:03:57,79.0,47.9,58.0
 14:03:58,79.0,47.9,58.0
 14:04:00,79.0,47.9,58.0
 14:04:01,79.0,47.9,58.0
 14:04:02,79.0,47.9,58.0
 14:04:04,79.0,47.9,58.0
 14:04:05,79.0,47.9,57.5
 14:04:06,79.0,47.9,58.0
 14:04:08,79.2,48.0,58.0
 14:04:09,79.2,48.0,58.0
 14:04:11,79.0,48.0,57.5
 14:04:12,79.0,48.0,58.0
 14:04:13,79.0,48.0,58.0
 14:04:15,79.0,48.0,58.5
 14:04:16,78.8,48.0,58.0
 14:04:17,78.8,48.0,58.0
 14:04:19,78.8,48.0,58.0
 14:04:20,78.8,48.0,57.5
 14:04:22,78.8,47.8,58.0
 14:04:23,78.8,47.8,58.0
 14:04:24,79.0,47.9,58.0
 14:04:25,79.0,47.9,58.0
 14:04:27,79.2,47.9,58.0
 14:04:29,79.2,47.9,58.0
 14:04:30,78.8,47.9,58.0
 14:04:31,78.8,47.9,58.0
 14:04:33,78.8,47.7,58.0
 14:04:34,78.8,47.7,58.0
 14:04:36,79.0,47.8,58.0
 14:04:37,79.0,47.8,58.0
 14:04:38,79.0,47.9,58.0
 14:04:40,79.0,47.9,58.0
 14:04:41,79.0,47.9,57.5
 14:04:42,79.0,47.9,58.0
 14:04:44,79.0,47.9,58.0
 14:04:45,79.0,47.9,58.0
 14:04:47,78.8,48.2,58.0
 14:04:48,78.8,48.2,58.0
 14:04:49,79.0,48.0,57.5
 14:04:51,79.0,48.0,58.0
 14:04:52,79.0,47.8,58.0
 14:04:53,79.0,47.8,58.0
 14:04:55,79.0,47.8,58.0
 14:04:56,79.0,47.8,58.0
 14:04:58,79.0,47.8,56.9
 14:04:59,79.0,47.8,58.0
 14:05:00,79.0,47.9,58.0
 14:05:01,79.0,47.9,58.0
 14:05:03,79.0,48.1,58.0
 14:05:04,79.0,48.1,58.0
 14:05:06,79.0,48.0,58.0
 14:05:07,79.0,48.0,58.0
 14:05:08,79.0,48.0,58.0
 14:05:10,79.0,48.0,58.0
 14:05:11,79.0,47.9,58.0
 14:05:12,79.0,47.9,58.0
 14:05:14,78.8,47.8,58.0
 14:05:15,78.8,47.8,58.0
 14:05:17,79.0,47.7,57.5
 14:05:18,79.0,47.7,58.0
 14:05:19,78.8,47.8,57.5
 14:05:21,78.8,47.8,58.0
 14:05:22,79.0,47.8,58.0
 14:05:23,79.0,47.8,58.0
 14:05:25,79.0,47.6,56.9
 14:05:26,79.0,47.6,58.0
 14:05:28,79.2,47.8,57.5
 14:05:29,79.2,47.8,58.0
 14:05:30,78.8,47.9,58.0
 14:05:32,78.8,47.9,57.5
 14:05:33,79.0,47.9,56.9
 14:05:34,79.0,47.9,58.0
 14:05:36,78.8,47.9,58.0
 14:05:37,78.8,47.9,58.0
 14:05:39,79.0,47.9,56.9
 14:05:40,79.0,47.9,58.0
 14:05:41,79.0,48.0,58.0
 14:05:43,79.0,48.0,58.0
 14:05:44,79.0,47.9,56.9
 14:05:45,79.0,47.9,58.0
 14:05:47,79.0,47.9,58.0
 14:05:48,79.0,47.9,58.0
 14:05:50,79.2,47.9,58.0
 14:05:51,79.2,47.9,58.0
 14:05:52,79.0,48.1,58.0
 14:05:53,79.0,48.1,58.0
 14:05:55,79.2,47.8,58.0
 14:05:56,79.2,47.8,58.0
 14:05:58,79.2,48.1,58.0
 14:05:59,79.2,48.1,58.0
 14:06:00,79.0,48.1,58.0
 14:06:02,79.0,48.1,58.0
 14:06:03,79.0,47.8,58.0
 14:06:04,79.0,47.8,58.0
 14:06:06,79.0,47.9,58.0
 14:06:07,79.0,47.9,58.0
 14:06:09,78.8,48.0,58.0
 14:06:10,78.8,48.0,58.0
 14:06:11,79.0,47.9,58.0
 14:06:13,79.0,47.9,58.0
 14:06:14,79.0,48.0,58.0
 14:06:15,79.0,48.0,58.0
 14:06:17,79.0,48.1,58.0
 14:06:18,79.0,48.1,58.0
 14:06:20,79.0,47.8,58.0
 14:06:21,79.0,47.8,58.0
 14:06:22,79.0,48.1,58.0
 14:06:24,79.0,48.1,58.0
 14:06:25,79.0,48.0,57.5
 14:06:26,79.0,48.0,58.0
 14:06:28,79.0,48.0,58.0
 14:06:29,79.0,48.0,58.0
 14:06:31,79.0,48.0,58.0
 14:06:32,79.0,48.0,58.0
 14:06:33,79.0,47.9,57.5
 14:06:34,79.0,47.9,58.0
 14:06:36,79.0,47.9,58.0
 14:06:37,79.0,47.9,58.0
 14:06:39,79.0,48.1,58.0
 14:06:40,79.0,48.1,57.5
 14:06:41,78.8,47.9,57.5
 14:06:43,78.8,47.9,58.0
 14:06:44,79.2,47.8,57.5
 14:06:45,79.2,47.8,58.0
 14:06:47,79.0,48.0,58.0
 14:06:48,79.0,48.0,57.5
 14:06:50,79.0,48.1,57.5
 14:06:51,79.0,48.1,57.5
 14:06:52,79.0,48.1,58.0
 14:06:54,79.0,48.1,58.0
 14:06:55,79.0,47.9,57.5
 14:06:56,79.0,47.9,58.0
 14:06:58,79.0,47.9,57.5
 14:06:59,79.0,47.9,58.0
 14:07:01,79.2,48.0,58.0
 14:07:02,79.2,48.0,58.0
 14:07:03,79.0,47.8,57.5
 14:07:05,79.0,47.8,58.0
 14:07:06,79.0,47.9,58.0
 14:07:07,79.0,47.9,58.0
 14:07:09,79.0,48.0,58.0
 14:07:10,79.0,48.0,58.0
 14:07:12,79.2,47.9,58.0
 14:07:13,79.2,47.9,58.0
 14:07:14,79.0,47.9,57.5
 14:07:16,79.0,47.9,58.0
 14:07:17,79.0,47.9,58.0
 14:07:18,79.0,47.9,58.0
 14:07:20,79.0,48.0,57.5
 14:07:21,79.0,48.0,58.0
 14:07:23,79.0,48.1,58.0
 14:07:24,79.0,48.1,58.0
 14:07:25,79.0,47.9,57.5
 14:07:27,79.0,47.9,58.0
 14:07:28,79.0,48.0,58.0
 14:07:29,79.0,48.0,58.0
 14:07:31,79.0,48.3,58.0
 14:07:32,79.0,48.3,58.0
 14:07:34,79.0,48.0,58.0
 14:07:35,79.0,48.0,58.0
 14:07:36,79.0,48.0,58.0
 14:07:37,79.0,48.0,58.0
 14:07:39,79.0,47.9,58.0
 14:07:40,79.0,47.9,58.0
 14:07:42,79.2,47.9,56.9
 14:07:43,79.2,47.9,58.5
 14:07:44,79.2,47.9,58.0
 14:07:46,79.2,47.9,58.0
 14:07:47,79.0,47.9,57.5
 14:07:48,79.0,47.9,58.0
 14:07:50,79.0,48.0,58.0
 14:07:51,79.0,48.0,57.5
 14:07:53,79.2,48.0,58.0
 14:07:54,79.2,48.0,58.0
 14:07:55,79.2,48.0,58.0
 14:07:57,79.2,48.0,58.0
 14:07:58,79.2,48.0,57.5
 14:07:59,79.2,48.0,58.0
 14:08:01,79.0,47.7,58.0
 14:08:02,79.0,47.7,58.0
 14:08:04,79.2,47.9,57.5
 14:08:05,79.2,47.9,58.0
 14:08:06,79.0,48.1,58.0
 14:08:08,79.0,48.1,58.0
 14:08:09,79.2,48.1,58.0
 14:08:10,79.2,48.1,58.0
 14:08:12,79.2,48.3,58.0
 14:08:13,79.2,48.3,57.5
 14:08:15,79.2,48.2,58.0
 14:08:16,79.2,48.2,58.0
 14:08:17,79.2,48.6,57.5
 14:08:19,79.2,48.6,58.0
 14:08:20,79.2,48.7,58.0
 14:08:21,79.2,48.7,58.0
 14:08:23,79.2,48.6,57.5
 14:08:24,79.2,48.6,57.5
 14:08:26,79.0,48.3,58.0
 14:08:27,79.0,48.3,57.5
 14:08:28,79.2,48.5,57.5
 14:08:29,79.2,48.5,58.0
 14:08:31,79.0,48.2,58.0
 14:08:32,79.0,48.2,58.0
 14:08:34,79.0,48.2,58.0
 14:08:35,79.0,48.2,58.0
 14:08:36,79.0,48.2,57.5
 14:08:38,79.0,48.2,58.0
 14:08:39,79.0,48.2,57.5
 14:08:40,79.0,48.2,58.0
 14:08:42,79.2,48.0,58.0
 14:08:43,79.2,48.0,58.0
 14:08:45,79.0,48.0,58.0
 14:08:46,79.0,48.0,58.0
 14:08:47,79.0,48.0,57.5
 14:08:49,79.0,48.0,57.5
 14:08:50,79.0,48.2,58.0
 14:08:51,79.0,48.2,56.9
 14:08:53,79.0,48.1,58.0
 14:08:54,79.0,48.1,57.5
 14:08:56,79.0,48.1,58.0
 14:08:57,79.0,48.1,57.5
 14:08:58,79.0,48.0,57.5
 14:09:00,79.0,48.0,57.5
 14:09:01,79.0,48.0,58.0
 14:09:02,79.0,48.0,57.5
 14:09:04,78.8,48.1,57.5
 14:09:05,78.8,48.1,58.0
 14:09:07,79.0,48.1,58.0
 14:09:08,79.0,48.1,58.0
 14:09:09,79.0,48.1,58.0
 14:09:10,79.0,48.1,57.5
 14:09:12,78.8,48.0,56.9
 14:09:13,78.8,48.0,58.0
 14:09:15,78.8,47.9,57.5
 14:09:16,78.8,47.9,58.0
 14:09:17,78.8,48.0,58.0
 14:09:19,78.8,48.0,58.0
 14:09:20,78.8,48.0,58.0
 14:09:21,78.8,48.0,58.0
 14:09:23,78.8,47.9,57.5
 14:09:24,78.8,47.9,58.0
 14:09:26,78.8,48.1,57.5
 14:09:27,78.8,48.1,58.0
 14:09:28,78.8,48.2,56.9
 14:09:30,78.8,48.2,57.5
 14:09:31,78.8,48.2,57.5
 14:09:32,78.8,48.2,57.5
 14:09:34,78.8,48.2,58.0
 14:09:35,78.8,48.2,58.0
 14:09:37,78.8,48.2,56.9
 14:09:38,78.8,48.2,58.0
 14:09:39,78.8,48.3,57.5
 14:09:41,78.8,48.3,56.9
 14:09:42,78.8,48.5,56.9
 14:09:43,78.8,48.5,58.0
 14:09:45,78.8,48.3,57.5
 14:09:46,78.8,48.3,58.0
 14:09:48,78.8,48.5,56.9
 14:09:49,78.8,48.5,58.0
 14:09:50,78.8,48.3,57.5
 14:09:52,78.8,48.3,57.5
 14:09:53,79.0,48.3,56.9
 14:09:54,79.0,48.3,58.0
 14:09:56,78.8,48.3,56.9
 14:09:57,78.8,48.3,56.9
 14:09:59,78.6,48.3,57.5
 14:10:00,78.6,48.3,57.5
 14:10:01,78.8,48.2,56.9
 14:10:02,78.8,48.2,57.5
 14:10:04,78.6,48.2,57.5
 14:10:05,78.6,48.2,56.9
 14:10:07,78.8,48.4,56.9
 14:10:08,78.8,48.4,56.9
 14:10:09,78.8,48.4,58.0
 14:10:11,78.8,48.4,56.9
 14:10:12,78.8,48.4,57.5
 14:10:13,78.8,48.4,56.9
 14:10:15,78.8,48.7,56.9
 14:10:16,78.8,48.7,57.5
 14:10:18,78.8,48.6,57.5
 14:10:19,78.8,48.6,58.0
 14:10:20,78.8,48.6,56.9
 14:10:22,78.8,48.6,56.9
 14:10:23,78.6,48.4,56.9
 14:10:24,78.6,48.4,58.0
 14:10:26,78.8,48.4,56.9
 14:10:27,78.8,48.4,57.5
 14:10:29,78.6,48.5,56.9
 14:10:30,78.6,48.5,57.5
 14:10:31,78.8,48.3,56.9
 14:10:33,78.8,48.3,56.9
 14:10:34,78.6,48.3,56.4
 14:10:35,78.6,48.3,56.9
 14:10:37,78.8,48.2,57.5
 14:10:38,78.8,48.2,56.9
 14:10:40,78.6,48.3,56.9
 14:10:41,78.6,48.3,56.9
 14:10:42,78.8,48.5,56.9
 14:10:43,78.8,48.5,57.5
 14:10:45,78.8,48.3,56.4
 14:10:46,78.8,48.3,57.5
 14:10:48,78.8,48.4,56.9
 14:10:49,78.8,48.4,56.9
 14:10:50,78.6,48.3,56.9
 14:10:52,78.6,48.3,57.5
 14:10:53,78.8,48.4,56.9
 14:10:54,78.8,48.4,56.9
 14:10:56,78.6,48.4,56.9
 14:10:57,78.6,48.4,56.9
 14:10:59,78.6,48.4,56.9
 14:11:00,78.6,48.4,56.9
 14:11:01,78.4,48.5,56.9
 14:11:03,78.4,48.5,56.9
 14:11:04,78.6,48.5,56.9
 14:11:05,78.6,48.5,56.9
 14:11:07,78.6,48.7,56.9
 14:11:08,78.6,48.7,57.5
 14:11:10,78.6,48.7,56.9
 14:11:11,78.6,48.7,56.9
 14:11:12,78.6,48.5,56.9
 14:11:14,78.6,48.5,56.9
 14:11:15,78.6,48.6,56.9
 14:11:16,78.6,48.6,56.9
 14:11:18,78.4,48.5,56.9
 14:11:19,78.4,48.5,57.5
 14:11:21,78.4,48.4,56.9
 14:11:22,78.4,48.4,56.9
 14:11:23,78.4,48.6,55.8
 14:11:25,78.4,48.6,56.4
 14:11:26,78.6,48.5,56.4
 14:11:27,78.6,48.5,56.9
 14:11:29,78.6,48.5,56.4
 14:11:30,78.6,48.5,56.9
 14:11:32,78.6,48.6,56.9
 14:11:33,78.6,48.6,56.9
 14:11:34,78.6,48.7,56.9
 14:11:35,78.6,48.7,56.9
 14:11:37,78.6,48.7,56.9
 14:11:38,78.6,48.7,56.9
 14:11:40,78.6,48.8,56.9
 14:11:41,78.6,48.8,56.9
 14:11:42,78.6,48.8,56.4
 14:11:44,78.6,48.8,56.9
 14:11:45,78.6,48.7,56.9
