Time,Temperature (F),Humidity,UV,Ultraviolet Radiation Index,Ambient Light,Lux,CPU
 13:38:05,90.3,26.1,179,7.51304347826087,65535,52428.0,61.2
 13:38:08,90.5,26.3,176,7.387826086956522,65535,52428.0,61.2
 13:38:10,90.7,25.9,176,7.387826086956522,65535,52428.0,61.2
 13:38:13,90.9,25.8,174,7.262608695652174,65535,52428.0,61.2
 13:38:15,91.0,26.0,172,7.179130434782609,65535,52428.0,61.2
 13:38:18,90.7,26.4,167,6.970434782608696,65535,52428.0,61.8
 13:38:21,90.7,26.4,167,7.0539130434782615,65535,52428.0,61.2
 13:38:23,90.5,26.4,172,7.179130434782609,65535,52428.0,61.2
 13:38:26,90.7,26.2,174,7.2208695652173915,65535,52428.0,61.2
 13:38:28,90.7,26.3,173,7.2208695652173915,65535,52428.0,61.8
 13:38:31,90.9,26.4,176,7.34608695652174,65535,52428.0,61.2
 13:38:33,91.0,26.4,179,7.51304347826087,65535,52428.0,61.2
 13:38:36,91.2,26.7,179,7.471304347826087,65535,52428.0,61.8
 13:38:38,91.6,26.5,177,7.471304347826087,65535,52428.0,61.8
 13:38:41,91.6,27.8,177,7.34608695652174,65535,52428.0,62.3
 13:38:43,91.4,27.7,177,7.34608695652174,65535,52428.0,62.3
 13:38:46,91.2,26.9,176,7.34608695652174,65535,52428.0,62.3
 13:38:48,90.9,26.3,176,7.34608695652174,65535,52428.0,61.2
 13:38:51,90.5,26.6,176,7.34608695652174,65535,52428.0,61.2
 13:38:54,90.0,26.3,174,7.34608695652174,65535,52428.0,61.8
 13:38:56,89.8,26.0,177,7.387826086956522,65535,52428.0,61.2
 13:38:59,90.0,26.0,177,7.471304347826087,65535,52428.0,61.2
 13:39:01,90.1,25.7,179,7.51304347826087,65535,52428.0,61.8
 13:39:04,90.5,26.3,183,7.638260869565218,65535,52428.0,62.3
 13:39:06,90.5,26.3,184,7.763478260869565,65535,52428.0,62.3
 13:39:09,90.1,25.8,186,7.763478260869565,65535,52428.0,62.3
 13:39:11,90.1,25.4,187,7.888695652173913,65535,52428.0,62.3
 13:39:14,90.3,25.4,189,7.930434782608696,65535,52428.0,61.8
 13:39:16,90.3,24.9,193,8.013913043478261,65535,52428.0,62.3
 13:39:19,90.9,25.2,193,8.013913043478261,65535,52428.0,61.2
 13:39:22,90.7,25.3,193,8.055652173913044,65535,52428.0,62.3
 13:39:24,90.1,25.7,197,8.222608695652175,65535,52428.0,62.3
 13:39:27,89.8,26.0,199,8.347826086956522,65535,52428.0,62.3
 13:39:29,90.0,26.4,203,8.47304347826087,65535,52428.0,62.3
 13:39:32,90.3,26.4,203,8.514782608695652,65535,52428.0,62.3
 13:39:34,90.7,26.3,200,8.431304347826087,65535,52428.0,62.3
 13:39:37,90.9,26.1,202,8.431304347826087,65535,52428.0,62.3
 13:39:39,91.0,25.8,202,8.431304347826087,65535,52428.0,62.3
 13:39:42,91.2,25.6,196,8.222608695652175,65535,52428.0,62.3
 13:39:44,91.4,25.3,190,7.930434782608696,65535,52428.0,62.3
 13:39:47,91.4,25.6,189,7.888695652173913,65535,52428.0,62.3
 13:39:49,91.0,25.6,192,8.013913043478261,65535,52428.0,61.8
 13:39:52,91.0,25.2,192,8.013913043478261,65535,52428.0,61.8
 13:39:55,91.2,26.0,189,7.930434782608696,65535,52428.0,62.3
 13:39:57,90.7,25.6,192,8.013913043478261,65535,52428.0,61.8
 13:40:00,90.3,25.1,196,8.097391304347827,65535,52428.0,62.3
 13:40:02,90.1,25.7,199,8.306086956521739,65535,52428.0,61.8
 13:40:05,90.1,25.8,196,8.180869565217392,65535,52428.0,62.3
 13:40:07,90.0,25.6,190,7.930434782608696,65535,52428.0,61.8
 13:40:10,89.8,25.6,189,7.888695652173913,65535,52428.0,62.3
 13:40:12,90.0,25.9,180,7.596521739130435,65535,52428.0,61.8
 13:40:15,89.6,26.0,186,7.680000000000001,65535,52428.0,62.3
 13:40:17,89.8,26.3,186,7.680000000000001,65535,52428.0,61.8
 13:40:20,90.1,26.4,196,8.180869565217392,65535,52428.0,61.8
 13:40:23,90.0,26.7,199,8.347826086956522,65535,52428.0,62.3
 13:40:25,90.1,26.4,199,8.347826086956522,65535,52428.0,61.8
 13:40:28,90.7,25.9,199,8.306086956521739,65535,52428.0,61.8
 13:40:30,90.5,25.4,199,8.347826086956522,65535,52428.0,62.3
 13:40:33,90.7,25.7,199,8.347826086956522,65535,52428.0,62.3
 13:40:35,90.7,25.7,200,8.431304347826087,65535,52428.0,62.3
 13:40:38,91.2,25.5,202,8.347826086956522,65535,52428.0,62.3
 13:40:40,91.4,25.7,199,8.306086956521739,65535,52428.0,62.3
 13:40:43,91.4,25.6,196,8.180869565217392,65535,52428.0,63.4
 13:40:45,91.6,25.2,193,8.055652173913044,65535,52428.0,62.3
 13:40:48,91.6,25.0,194,8.097391304347827,65535,52428.0,62.3
 13:40:50,91.9,25.1,196,8.222608695652175,65535,52428.0,62.3
 13:40:53,91.8,25.7,196,8.222608695652175,65535,52428.0,62.3
 13:40:56,91.4,26.2,203,8.47304347826087,65535,52428.0,62.3
 13:40:58,91.0,25.6,206,8.64,65535,52428.0,62.3
 13:41:01,90.7,25.4,206,8.598260869565218,65535,52428.0,62.8
 13:41:03,90.1,25.4,200,8.431304347826087,65535,52428.0,62.3
 13:41:06,90.0,25.7,199,8.222608695652175,65535,52428.0,62.3
 13:41:08,89.6,25.9,197,8.222608695652175,65535,52428.0,62.3
 13:41:11,89.4,26.1,199,8.222608695652175,65535,52428.0,62.3
 13:41:13,89.4,26.0,199,8.306086956521739,65535,52428.0,62.3
 13:41:16,89.2,26.7,197,8.097391304347827,65535,52428.0,62.3
 13:41:18,89.6,26.8,186,7.763478260869565,65535,52428.0,62.8
 13:41:21,89.8,26.8,182,7.638260869565218,65535,52428.0,61.8
 13:41:24,89.8,27.0,180,7.596521739130435,65535,52428.0,62.8
 13:41:26,89.4,26.9,180,7.51304347826087,65535,52428.0,62.3
 13:41:29,89.2,27.2,180,7.51304347826087,65535,52428.0,62.3
 13:41:31,88.9,27.0,180,7.596521739130435,65535,52428.0,62.3
 13:41:34,88.9,27.2,182,7.51304347826087,65535,52428.0,62.3
 13:41:36,88.9,27.1,180,7.51304347826087,65535,52428.0,62.3
 13:41:39,88.9,26.7,182,7.596521739130435,65535,52428.0,62.3
 13:41:41,88.9,26.9,184,7.763478260869565,65535,52428.0,62.3
 13:41:44,88.9,26.9,190,7.888695652173913,65535,52428.0,62.3
 13:41:46,89.2,26.6,190,7.930434782608696,65535,52428.0,62.3
 13:41:49,89.4,27.1,187,7.805217391304348,65535,52428.0,62.3
 13:41:51,89.6,27.6,189,7.888695652173913,65535,52428.0,62.3
 13:41:54,90.0,27.5,190,7.888695652173913,65535,52428.0,62.3
 13:41:57,90.3,27.7,189,7.930434782608696,65535,52428.0,62.8
 13:41:59,90.7,27.9,186,7.805217391304348,65535,52428.0,62.3
 13:42:02,90.9,28.0,184,7.638260869565218,65535,52428.0,62.3
 13:42:04,91.0,28.1,183,7.596521739130435,65535,52428.0,62.8
 13:42:07,91.2,27.7,182,7.51304347826087,65535,52428.0,62.3
 13:42:09,91.6,28.0,179,7.471304347826087,65535,52428.0,62.3
 13:42:12,91.8,28.0,179,7.387826086956522,65535,52428.0,63.4
 13:42:14,91.8,27.5,176,7.262608695652174,65535,52428.0,62.8
 13:42:17,91.8,26.9,173,7.262608695652174,65535,52428.0,63.4
 13:42:19,91.9,26.4,172,7.179130434782609,65535,52428.0,62.8
 13:42:22,91.8,26.2,167,7.0539130434782615,65535,52428.0,63.4
 13:42:25,91.4,25.5,167,6.928695652173913,65535,52428.0,62.8
 13:42:27,91.2,25.5,163,6.803478260869565,65535,52428.0,62.8
 13:42:30,90.7,25.6,163,6.803478260869565,65535,52428.0,62.8
 13:42:32,90.9,25.6,169,7.0539130434782615,65535,52428.0,63.4
 13:42:35,90.9,26.1,174,7.262608695652174,65535,52428.0,62.8
 13:42:37,90.9,25.6,163,6.803478260869565,65535,52428.0,62.3
 13:42:40,91.2,25.6,169,7.0539130434782615,65535,52428.0,62.3
 13:42:42,91.2,25.3,166,6.928695652173913,65535,52428.0,63.4
 13:42:45,91.4,25.2,166,6.928695652173913,65535,52428.0,63.4
 13:42:47,91.4,25.5,173,7.2208695652173915,65535,52428.0,63.4
 13:42:50,91.4,26.0,176,7.387826086956522,65535,52428.0,63.4
 13:42:52,91.6,26.0,182,7.638260869565218,65535,52428.0,63.4
 13:42:55,91.8,26.1,189,7.888695652173913,65535,52428.0,63.9
 13:42:58,92.1,25.9,192,7.930434782608696,65535,52428.0,63.4
 13:43:00,92.1,25.1,192,8.013913043478261,65535,52428.0,63.9
 13:43:03,92.3,25.1,193,8.055652173913044,65535,52428.0,63.4
 13:43:05,92.7,25.2,194,8.097391304347827,65535,52428.0,63.9
 13:43:08,92.8,25.3,197,8.222608695652175,65535,52428.0,63.4
 13:43:10,92.8,25.2,194,8.180869565217392,65535,52428.0,63.9
 13:43:13,93.2,25.6,196,8.097391304347827,65535,52428.0,63.4
 13:43:15,93.0,24.9,196,8.222608695652175,65535,52428.0,63.4
 13:43:18,93.2,24.6,196,8.222608695652175,65535,52428.0,63.4
 13:43:20,93.6,24.6,197,8.222608695652175,65535,52428.0,63.9
 13:43:23,93.4,24.5,199,8.306086956521739,65535,52428.0,63.4
 13:43:26,93.7,24.7,199,8.222608695652175,65535,52428.0,63.4
 13:43:28,94.1,24.4,196,8.180869565217392,65535,52428.0,64.5
 13:43:31,94.3,24.2,196,8.097391304347827,65535,52428.0,63.9
 13:43:33,94.3,24.4,194,8.180869565217392,65535,52428.0,64.5
 13:43:36,94.5,24.9,196,8.180869565217392,65535,52428.0,64.5
 13:43:38,94.6,25.3,196,8.180869565217392,65535,52428.0,63.4
 13:43:41,94.5,25.7,199,8.306086956521739,65535,52428.0,65.0
 13:43:43,94.6,24.3,200,8.306086956521739,65535,52428.0,65.0
 13:43:46,94.6,23.6,199,8.347826086956522,65535,52428.0,64.5
 13:43:48,94.8,23.6,202,8.431304347826087,65535,52428.0,64.5
 13:43:51,94.6,23.9,200,8.47304347826087,65535,52428.0,65.0
 13:43:53,94.8,24.2,200,8.306086956521739,65535,52428.0,65.5
 13:43:56,95.2,24.7,197,8.306086956521739,65535,52428.0,64.5
 13:43:59,95.4,25.0,196,8.222608695652175,65535,52428.0,65.0
 13:44:01,95.5,25.0,196,8.180869565217392,65535,52428.0,65.0
 13:44:04,95.4,24.7,196,8.222608695652175,65535,52428.0,64.5
 13:44:06,95.0,23.9,197,8.180869565217392,65535,52428.0,65.0
 13:44:09,94.6,23.7,197,8.306086956521739,65535,52428.0,65.0
 13:44:11,94.1,23.7,196,8.180869565217392,65535,52428.0,65.0
 13:44:14,93.7,23.9,194,8.097391304347827,65535,52428.0,65.5
 13:44:16,93.9,24.4,193,8.097391304347827,65535,52428.0,65.5
 13:44:19,93.7,24.7,196,8.180869565217392,65535,52428.0,65.5
 13:44:21,94.1,24.9,196,8.222608695652175,65535,52428.0,65.5
 13:44:24,94.3,24.9,199,8.347826086956522,65535,52428.0,65.0
 13:44:27,94.5,24.6,203,8.431304347826087,65535,52428.0,65.0
 13:44:29,94.5,24.8,202,8.431304347826087,65535,52428.0,65.5
 13:44:32,94.8,24.7,202,8.431304347826087,65535,52428.0,65.5
 13:44:34,94.8,24.5,199,8.347826086956522,65535,52428.0,65.5
 13:44:37,94.8,24.3,199,8.306086956521739,65535,52428.0,65.5
 13:44:39,94.8,24.0,199,8.222608695652175,65535,52428.0,65.5
 13:44:42,95.4,23.8,196,8.222608695652175,65535,52428.0,66.1
 13:44:44,95.4,23.7,197,8.180869565217392,65535,52428.0,66.6
 13:44:47,95.4,23.8,196,8.222608695652175,65535,52428.0,65.5
 13:44:49,95.4,24.6,193,8.097391304347827,65535,52428.0,65.5
 13:44:52,95.4,24.4,197,8.180869565217392,65535,52428.0,65.5
 13:44:54,95.5,24.5,204,8.47304347826087,65535,52428.0,66.6
 13:44:57,95.7,25.1,209,8.723478260869566,65535,52428.0,65.5
 13:45:00,96.1,25.0,207,8.723478260869566,65535,52428.0,66.6
 13:45:02,96.3,24.6,210,8.848695652173914,65535,52428.0,66.6
 13:45:05,96.4,24.1,212,8.890434782608697,65535,52428.0,66.1
 13:45:07,96.6,23.5,210,8.765217391304349,65535,52428.0,66.1
 13:45:10,97.0,23.3,212,8.765217391304349,65535,52428.0,66.6
 13:45:12,96.8,23.3,210,8.848695652173914,65535,52428.0,66.6
 13:45:15,97.2,23.3,210,8.765217391304349,65535,52428.0,66.6
 13:45:17,97.3,22.4,210,8.765217391304349,65535,52428.0,66.6
 13:45:20,97.5,22.2,207,8.723478260869566,65535,52428.0,66.6
 13:45:22,97.7,22.1,206,8.514782608695652,65535,52428.0,67.1
 13:45:25,97.9,22.2,203,8.47304347826087,65535,52428.0,66.6
 13:45:28,97.7,22.2,203,8.47304347826087,65535,52428.0,66.6
 13:45:30,97.3,22.3,206,8.514782608695652,65535,52428.0,66.6
 13:45:33,97.2,22.3,207,8.723478260869566,65535,52428.0,66.6
 13:45:35,97.0,22.8,210,8.723478260869566,65535,52428.0,67.1
 13:45:38,96.6,22.7,210,8.765217391304349,65535,52428.0,67.7
 13:45:40,96.6,22.8,209,8.723478260869566,65535,52428.0,67.1
 13:45:43,96.6,23.0,210,8.765217391304349,65535,52428.0,67.1
 13:45:45,96.6,22.9,207,8.64,65535,52428.0,67.1
 13:45:48,96.1,22.8,207,8.64,65535,52428.0,66.6
 13:45:50,96.1,23.1,210,8.723478260869566,65535,52428.0,66.6
 13:45:53,95.7,23.3,209,8.723478260869566,65535,52428.0,66.6
 13:45:55,96.1,23.3,206,8.64,65535,52428.0,66.1
 13:45:58,95.9,23.5,204,8.514782608695652,65535,52428.0,66.6
 13:46:01,96.1,23.8,200,8.47304347826087,65535,52428.0,66.6
 13:46:03,95.9,24.4,203,8.431304347826087,65535,52428.0,67.1
 13:46:06,96.3,25.0,197,8.222608695652175,65535,52428.0,66.6
 13:46:08,96.4,24.7,196,8.222608695652175,65535,52428.0,66.6
 13:46:11,96.6,24.4,200,8.431304347826087,65535,52428.0,66.6
 13:46:13,96.8,24.2,204,8.514782608695652,65535,52428.0,67.7
 13:46:16,97.0,24.2,209,8.64,65535,52428.0,66.6
 13:46:18,97.0,23.2,212,8.765217391304349,65535,52428.0,66.6
 13:46:21,97.2,22.8,209,8.765217391304349,65535,52428.0,67.7
 13:46:23,97.3,22.2,210,8.723478260869566,65535,52428.0,66.6
 13:46:26,97.7,22.4,207,8.723478260869566,65535,52428.0,67.1
 13:46:29,97.7,22.4,212,8.848695652173914,65535,52428.0,67.7
 13:46:31,97.7,23.1,213,8.890434782608697,65535,52428.0,66.6
 13:46:34,97.9,23.3,213,8.932173913043478,65535,52428.0,67.1
 13:46:36,97.9,23.3,212,8.890434782608697,65535,52428.0,67.7
 13:46:39,98.4,22.9,212,8.848695652173914,65535,52428.0,67.7
 13:46:41,98.2,22.9,210,8.765217391304349,65535,52428.0,68.2
 13:46:44,98.4,22.8,209,8.64,65535,52428.0,67.7
 13:46:46,98.4,22.7,206,8.598260869565218,65535,52428.0,67.7
 13:46:49,98.6,22.3,209,8.64,65535,52428.0,68.2
 13:46:51,98.8,22.0,204,8.47304347826087,65535,52428.0,67.7
 13:46:54,98.8,22.7,206,8.598260869565218,65535,52428.0,67.7
 13:46:56,99.1,22.4,204,8.514782608695652,65535,52428.0,67.7
 13:46:59,99.3,22.0,203,8.514782608695652,65535,52428.0,68.8
 13:47:02,99.0,21.7,203,8.431304347826087,65535,52428.0,68.8
 13:47:04,99.5,21.8,200,8.431304347826087,65535,52428.0,68.2
 13:47:07,99.3,21.3,199,8.306086956521739,65535,52428.0,68.8
 13:47:09,99.7,21.5,197,8.180869565217392,65535,52428.0,68.2
 13:47:12,99.9,21.5,194,8.097391304347827,65535,52428.0,68.8
 13:47:14,99.3,21.5,190,8.013913043478261,65535,52428.0,67.7
 13:47:17,99.5,21.4,186,7.763478260869565,65535,52428.0,69.3
 13:47:19,99.7,21.3,184,7.638260869565218,65535,52428.0,68.8
 13:47:22,99.7,21.7,186,7.763478260869565,65535,52428.0,68.8
 13:47:24,99.9,21.9,187,7.805217391304348,65535,52428.0,68.8
 13:47:27,99.7,22.4,197,8.222608695652175,65535,52428.0,69.3
 13:47:30,99.5,22.4,200,8.431304347826087,65535,52428.0,68.8
 13:47:32,99.5,22.2,199,8.306086956521739,65535,52428.0,68.8
 13:47:35,99.5,22.1,196,8.306086956521739,65535,52428.0,69.3
 13:47:37,99.7,22.2,197,8.222608695652175,65535,52428.0,68.8
 13:47:40,99.5,22.5,199,8.222608695652175,65535,52428.0,69.3
 13:47:42,99.5,22.9,194,8.097391304347827,65535,52428.0,68.8
 13:47:45,99.9,22.8,194,8.097391304347827,65535,52428.0,68.8
 13:47:47,100.0,22.9,196,8.180869565217392,65535,52428.0,68.8
 13:47:50,99.9,22.5,199,8.347826086956522,65535,52428.0,68.8
 13:47:52,100.2,22.2,202,8.431304347826087,65535,52428.0,69.3
 13:47:55,100.2,22.1,204,8.47304347826087,65535,52428.0,69.3
 13:47:57,100.0,22.2,204,8.47304347826087,65535,52428.0,69.8
 13:48:00,99.9,22.1,206,8.64,65535,52428.0,68.8
 13:48:03,99.9,21.9,207,8.64,65535,52428.0,69.3
 13:48:05,99.5,22.1,207,8.64,65535,52428.0,69.3
 13:48:08,99.0,22.2,204,8.598260869565218,65535,52428.0,69.3
 13:48:10,98.1,23.0,204,8.514782608695652,65535,52428.0,69.3
 13:48:13,97.7,23.9,204,8.514782608695652,65535,52428.0,68.8
 13:48:15,97.9,23.6,204,8.47304347826087,65535,52428.0,69.3
 13:48:18,97.5,23.1,203,8.514782608695652,65535,52428.0,69.8
 13:48:20,96.8,23.8,204,8.598260869565218,65535,52428.0,68.8
 13:48:23,96.3,24.0,206,8.598260869565218,65535,52428.0,69.8
 13:48:25,96.1,23.4,204,8.514782608695652,65535,52428.0,69.3
 13:48:28,96.6,22.8,204,8.514782608695652,65535,52428.0,68.8
 13:48:31,96.6,23.0,203,8.514782608695652,65535,52428.0,69.3
 13:48:33,96.8,23.0,189,7.805217391304348,65535,52428.0,68.8
 13:48:36,96.4,23.5,179,7.471304347826087,65535,52428.0,69.8
 13:48:38,96.8,23.8,176,7.34608695652174,65535,52428.0,69.3
 13:48:41,96.8,24.2,192,8.013913043478261,65535,52428.0,69.3
 13:48:43,96.6,24.1,192,8.013913043478261,65535,52428.0,69.3
 13:48:46,96.6,23.9,199,8.306086956521739,65535,52428.0,69.3
 13:48:48,96.6,24.8,199,8.222608695652175,65535,52428.0,68.8
 13:48:51,96.6,24.6,197,8.347826086956522,65535,52428.0,69.3
 13:48:53,96.6,24.0,197,8.222608695652175,65535,52428.0,69.3
 13:48:56,96.6,23.1,197,8.306086956521739,65535,52428.0,69.3
 13:48:58,96.8,22.9,197,8.306086956521739,65535,52428.0,69.3
 13:49:01,97.0,22.7,200,8.347826086956522,65535,52428.0,69.3
 13:49:04,97.3,22.7,200,8.347826086956522,65535,52428.0,69.8
 13:49:06,97.3,22.5,200,8.431304347826087,65535,52428.0,69.3
 13:49:09,97.2,22.2,203,8.47304347826087,65535,52428.0,69.8
 13:49:11,97.5,22.3,200,8.347826086956522,65535,52428.0,69.8
 13:49:14,97.5,22.5,200,8.431304347826087,65535,52428.0,69.8
 13:49:16,96.8,23.1,200,8.347826086956522,65535,52428.0,69.3
 13:49:19,96.6,23.4,202,8.347826086956522,65535,52428.0,69.3
 13:49:21,96.6,23.6,202,8.431304347826087,65535,52428.0,69.8
 13:49:24,96.4,23.6,204,8.47304347826087,65535,52428.0,69.3
 13:49:26,96.3,23.4,209,8.64,65535,52428.0,69.3
 13:49:29,96.3,24.3,209,8.723478260869566,65535,52428.0,69.3
 13:49:32,96.3,24.7,207,8.723478260869566,65535,52428.0,69.8
 13:49:34,96.6,24.2,206,8.598260869565218,65535,52428.0,69.8
 13:49:37,96.6,23.8,204,8.47304347826087,65535,52428.0,69.3
 13:49:39,96.8,23.1,202,8.47304347826087,65535,52428.0,69.8
 13:49:42,96.6,22.9,200,8.431304347826087,65535,52428.0,69.8
 13:49:44,96.6,22.7,202,8.222608695652175,65535,52428.0,68.8
 13:49:47,96.3,22.3,199,8.347826086956522,65535,52428.0,69.3
 13:49:49,95.4,23.1,203,8.347826086956522,65535,52428.0,69.8
 13:49:52,94.8,23.5,204,8.47304347826087,65535,52428.0,69.3
 13:49:54,95.0,23.9,206,8.64,65535,52428.0,69.3
 13:49:57,94.6,23.8,206,8.598260869565218,65535,52428.0,68.8
 13:49:59,94.3,23.8,206,8.514782608695652,65535,52428.0,68.8
 13:50:02,94.5,24.0,207,8.64,65535,52428.0,68.8
 13:50:05,94.5,23.5,203,8.514782608695652,65535,52428.0,68.8
 13:50:07,94.8,23.3,203,8.514782608695652,65535,52428.0,68.8
 13:50:10,94.6,23.0,202,8.431304347826087,65535,52428.0,68.8
 13:50:12,94.3,23.2,200,8.306086956521739,65535,52428.0,68.8
 13:50:15,94.5,23.4,199,8.222608695652175,65535,52428.0,68.8
 13:50:17,94.6,23.4,202,8.431304347826087,65535,52428.0,68.8
 13:50:20,94.8,23.1,199,8.306086956521739,65535,52428.0,68.8
 13:50:22,95.0,23.4,196,8.180869565217392,65535,52428.0,68.8
 13:50:25,95.2,23.5,194,8.097391304347827,65535,52428.0,68.8
 13:50:27,95.2,23.7,194,8.180869565217392,65535,52428.0,68.8
 13:50:30,94.8,23.3,193,8.097391304347827,65535,52428.0,68.8
 13:50:33,94.5,23.4,197,8.222608695652175,65535,52428.0,68.8
 13:50:35,94.3,23.6,197,8.180869565217392,65535,52428.0,68.8
 13:50:38,94.3,23.6,200,8.347826086956522,65535,52428.0,68.8
 13:50:40,94.5,23.8,197,8.306086956521739,65535,52428.0,69.3
 13:50:43,93.7,23.6,200,8.431304347826087,65535,52428.0,68.8
 13:50:45,93.4,23.8,202,8.431304347826087,65535,52428.0,68.8
 13:50:48,92.8,23.6,202,8.431304347826087,65535,52428.0,67.7
 13:50:50,93.0,23.9,202,8.47304347826087,65535,52428.0,67.7
 13:50:53,93.0,23.9,197,8.306086956521739,65535,52428.0,67.7
 13:50:55,92.7,24.2,193,8.055652173913044,65535,52428.0,68.2
 13:50:58,92.7,24.0,187,7.888695652173913,65535,52428.0,68.8
 13:51:00,92.3,24.1,186,7.763478260869565,65535,52428.0,67.7
 13:51:03,92.3,24.1,184,7.638260869565218,65535,52428.0,68.2
 13:51:06,92.3,24.5,184,7.680000000000001,65535,52428.0,67.7
 13:51:08,92.1,24.4,189,7.805217391304348,65535,52428.0,67.7
 13:51:11,92.5,24.7,192,7.930434782608696,65535,52428.0,67.7
 13:51:13,92.3,24.7,196,8.180869565217392,65535,52428.0,67.7
 13:51:16,92.5,25.0,199,8.347826086956522,65535,52428.0,67.7
 13:51:18,92.7,24.5,202,8.431304347826087,65535,52428.0,67.7
 13:51:21,92.7,24.4,203,8.431304347826087,65535,52428.0,67.7
 13:51:23,92.8,24.5,204,8.514782608695652,65535,52428.0,67.7
 13:51:26,92.8,24.5,206,8.64,65535,52428.0,67.7
 13:51:28,92.8,24.6,207,8.64,65535,52428.0,67.7
